NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
information	0.546583850931677	gdpr	0.0534161490683229	access	0.4024844720496894	access	0.8434782608695652
right	0.5031055900621118	personal	0.0322981366459627	request	0.2633540372670807	personal	0.6695652173913044
access	0.3937888198757764	data	0.0285714285714285	hold	0.2633540372670807	information	0.6086956521739131
datum	0.3055900621118012	article	0.0273291925465838	provide	0.1739130434782608	right	0.5391304347826087
copy	0.1304347826086956	personal data	0.0260869565217391	process	0.1639751552795031	request	0.391304347826087
request	0.0832298136645962	eea	0.0149068322981366	include	0.0770186335403726	datum	0.3478260869565217
account	0.0695652173913043	personal information	0.0136645962732919	receive	0.0521739130434782	hold	0.2869565217391304
service	0.0546583850931677	terms	0.008695652173913	ask	0.0521739130434782	process	0.1739130434782608
law	0.0534161490683229	amino	0.008695652173913	obtain	0.0496894409937888	provide	0.1739130434782608
purpose	0.0521739130434782	spotify	0.008695652173913	concern	0.0484472049689441	data	0.1304347826086956
accordance	0.0521739130434782	privacy	0.008695652173913	use	0.0459627329192546	copy	0.1217391304347826
user	0.0496894409937888	profile	0.0074534161490683	store	0.0422360248447205	use	0.0956521739130434
time	0.0459627329192546	information	0.0074534161490683	contact	0.0409937888198757	certain	0.0869565217391304
processing	0.0372670807453416	privacy policy	0.0062111801242236	review	0.0347826086956521	account	0.0869565217391304
category	0.0347826086956521	tandem	0.0062111801242236	base	0.0298136645962732	law	0.0869565217391304
recipient	0.0347826086956521	carx technologies limited	0.0062111801242236	exercise	0.0298136645962732	include	0.0782608695652174
jurisdiction	0.0347826086956521	yazio	0.0062111801242236	check	0.0260869565217391	subject	0.0695652173913043
order	0.0335403726708074	musescore	0.0062111801242236	know	0.0248447204968944	service	0.0608695652173913
detail	0.0335403726708074	eu	0.0062111801242236	associate	0.0248447204968944	applicable	0.0608695652173913
data	0.0322981366459627	hong kong law	0.0062111801242236	control	0.0248447204968944	gdpr	0.0608695652173913
case	0.0285714285714285	legal protection	0.0062111801242236	confirm	0.0248447204968944	user	0.0521739130434782
setting	0.0285714285714285	game	0.0062111801242236	entitle	0.0248447204968944	setting	0.0521739130434782
exemption	0.0260869565217391	dingtone	0.0062111801242236	log	0.0198757763975155	purpose	0.0521739130434782
respect	0.0260869565217391	contact homa games	0.0062111801242236	enable	0.017391304347826	ask	0.0521739130434782
period	0.0260869565217391	availability alerts delivers	0.0062111801242236	delete	0.017391304347826	obtain	0.0521739130434782
machine	0.0260869565217391	recommendations listmania	0.0062111801242236	aim	0.017391304347826	concern	0.0521739130434782
section	0.0248447204968944	playdemic	0.0062111801242236	automate	0.017391304347826	contact	0.0521739130434782
confirmation	0.0223602484472049	data protection act	0.0062111801242236	download	0.017391304347826	accordance	0.0521739130434782
page	0.0223602484472049	privacy settings	0.0062111801242236	locate	0.017391304347826	receive	0.0434782608695652
address	0.0198757763975155	notification settings	0.0062111801242236	maintain	0.017391304347826	privacy	0.0434782608695652
portability	0.0198757763975155	account settings	0.0062111801242236	correct	0.017391304347826	make	0.0434782608695652
use	0.017391304347826	privacy center	0.0062111801242236	conduct	0.017391304347826	processing	0.0434782608695652
decision	0.017391304347826	privacy laws	0.0049689440993788	depend	0.017391304347826	time	0.0434782608695652
making	0.017391304347826	icbc business	0.0049689440993788	follow	0.0161490683229813	commonly	0.0347826086956521
profiling	0.017391304347826	lion studios	0.0049689440993788	restrict	0.0161490683229813	correct	0.0347826086956521
existence	0.017391304347826	nekki limited	0.0049689440993788	undergo	0.0161490683229813	store	0.0347826086956521
button	0.017391304347826	limited	0.0049689440993788	collect	0.0149068322981366	game	0.0347826086956521
message	0.017391304347826	protection	0.0049689440993788	email	0.0149068322981366	case	0.0347826086956521
interest	0.017391304347826	lion	0.0037267080745341	require	0.0149068322981366	confirmation	0.0347826086956521
assessment	0.017391304347826	homa	0.0037267080745341	call	0.0149068322981366	respect	0.0347826086956521
evaluation	0.017391304347826	list	0.0024844720496894	make	0.0124223602484472	review	0.0347826086956521
term	0.017391304347826	laws	0.0024844720496894	rectify	0.0099378881987577	article	0.0347826086956521
variation	0.017391304347826	policy	0.0024844720496894	take	0.0099378881987577	15	0.0347826086956521
-url-	0.017391304347826	technologies	0.0024844720496894	gather	0.008695652173913	recipient	0.0347826086956521
example	0.0161490683229813	carx	0.0024844720496894	amend	0.008695652173913	identifiable	0.0347826086956521
access request	0.0136645962732919	icbc	0.0024844720496894	load	0.008695652173913	protection	0.0347826086956521
format	0.0136645962732919	business	0.0024844720496894	relate	0.008695652173913	jurisdiction	0.0347826086956521
controller	0.0136645962732919	studios	0.0024844720496894	realize	0.008695652173913	check	0.0260869565217391
game	0.0136645962732919	nekki	0.0024844720496894	share	0.008695652173913	know	0.0260869565217391
faith effort	0.0124223602484472	hong	0.0024844720496894	verify	0.008695652173913	exemption	0.0260869565217391
datum storage	0.0124223602484472	kong	0.0024844720496894	update	0.008695652173913	section	0.0260869565217391
