NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
right	0.5376827896512936	gdpr	0.0641169853768278	restrict	0.4420697412823397	right	0.5511811023622047
processing	0.4915635545556805	article	0.0404949381327334	request	0.1676040494938132	processing	0.5433070866141733
datum	0.3487064116985376	personal	0.0224971878515185	process	0.1462317210348706	personal	0.5275590551181102
information	0.2890888638920135	general data protection regulation	0.0112485939257592	limit	0.124859392575928	restrict	0.4960629921259842
restriction	0.2632170978627671	personal information	0.0089988751406074	ask	0.1169853768278965	datum	0.3779527559055118
use	0.1203599550056243	union	0.0078740157480314	use	0.0911136107986501	information	0.3070866141732283
circumstance	0.1023622047244094	overmobile	0.0067491563554555	obtain	0.0652418447694038	restriction	0.2992125984251969
interest	0.077615298087739	periscope	0.0067491563554555	want	0.0472440944881889	request	0.2362204724409448
purpose	0.0742407199100112	itv	0.0067491563554555	require	0.046119235095613	use	0.2283464566929134
accuracy	0.0652418447694038	data	0.0067491563554555	contest	0.046119235095613	certain	0.1811023622047244
ground	0.0629921259842519	member state	0.0056242969628796	control	0.0427446569178852	process	0.1653543307086614
way	0.0584926884139482	mi account	0.0056242969628796	provide	0.0393700787401574	limit	0.1338582677165354
request	0.0562429696287964	discord	0.0056242969628796	share	0.0393700787401574	ask	0.1181102362204724
data	0.0506186726659167	nekki limited	0.0056242969628796	need	0.0371203599550056	circumstance	0.1023622047244094
accordance	0.0472440944881889	twitter	0.0056242969628796	hold	0.0371203599550056	data	0.0944881889763779
consent	0.0472440944881889	freeview	0.0056242969628796	object	0.0348706411698537	18	0.0866141732283464
condition	0.0427446569178852	privacy policy	0.0044994375703037	concern	0.0326209223847019	purpose	0.0866141732283464
person	0.0393700787401574	user experience improvement program location access	0.0044994375703037	choose	0.0314960629921259	gdpr	0.0787401574803149
example	0.0393700787401574	art.18 gdpr	0.0044994375703037	apply	0.0314960629921259	obtain	0.0787401574803149
setting	0.0371203599550056	direct	0.0044994375703037	disclose	0.0314960629921259	article	0.0708661417322834
service	0.0337457817772778	personal data	0.0044994375703037	collect	0.0314960629921259	accuracy	0.0708661417322834
portability	0.0314960629921259	protection	0.0044994375703037	protect	0.0269966254218222	setting	0.0708661417322834
claim	0.0314960629921259	regulation	0.0044994375703037	stop	0.0258717660292463	legitimate	0.0551181102362204
defense	0.0314960629921259	general	0.0044994375703037	consider	0.0236220472440944	following	0.0551181102362204
disclosure	0.0258717660292463	information	0.0044994375703037	demand	0.0224971878515185	legal	0.0551181102362204
article	0.0236220472440944	state	0.0022497187851518	inform	0.0224971878515185	condition	0.0472440944881889
user	0.0236220472440944	member	0.0022497187851518	submit	0.0224971878515185	accordance	0.0472440944881889
deletion	0.0236220472440944	policy	0.0022497187851518	send	0.0224971878515185	want	0.0472440944881889
basis	0.0236220472440944	privacy	0.0022497187851518	write	0.0213723284589426	consent	0.0472440944881889
order	0.0236220472440944	account	0.0022497187851518	exercise	0.0179977502812148	exercise	0.0472440944881889
time	0.0224971878515185	mi	0.0022497187851518	meet	0.0157480314960629	ground	0.0472440944881889
art	0.0224971878515185	user	0.0022497187851518	enable	0.0157480314960629	way	0.0472440944881889
establishment exercise	0.0224971878515185	experience	0.0022497187851518	verify	0.0157480314960629	control	0.0472440944881889
marketing purpose	0.0224971878515185	improvement	0.0022497187851518	describe	0.0157480314960629	require	0.0472440944881889
marketing	0.0191226096737907	program	0.0022497187851518	adjust	0.0157480314960629	contest	0.0472440944881889
object	0.0179977502812148	location	0.0022497187851518	dispute	0.0157480314960629	provide	0.0393700787401574
controller restriction	0.0168728908886389	access	0.0022497187851518	include	0.0157480314960629	need	0.0393700787401574
limitation	0.0157480314960629	art.18	0.0022497187851518	state	0.0157480314960629	concern	0.0393700787401574
law	0.0157480314960629	nekki	0.0022497187851518	erase	0.0157480314960629	public	0.0393700787401574
case	0.0157480314960629	limited	0.0022497187851518	fulfil	0.0157480314960629	important	0.0393700787401574
situation	0.0157480314960629			prevent	0.014623172103487	person	0.0393700787401574
message	0.0157480314960629			entitle	0.0134983127109111	service	0.0393700787401574
processing activity	0.0157480314960629			accord	0.0134983127109111	controller	0.0393700787401574
product	0.0157480314960629			lift	0.0134983127109111	object	0.0393700787401574
party	0.0157480314960629			opt	0.0123734533183352	share	0.0393700787401574
device	0.014623172103487			assert	0.0101237345331833	marketing	0.0393700787401574
pre	0.0134983127109111			suspend	0.0078740157480314	direct	0.0393700787401574
account	0.0134983127109111			establish	0.0078740157480314	protection	0.0314960629921259
collection	0.0123734533183352			defend	0.0078740157480314	user	0.0314960629921259
device setting	0.0112485939257592			contact	0.0078740157480314	choose	0.0314960629921259
data controller	0.0112485939257592			decline	0.0078740157480314	apply	0.0314960629921259
controller	0.0112485939257592			think	0.0078740157480314	device	0.0314960629921259
protection	0.0101237345331833			offer	0.0078740157480314	stop	0.0314960629921259
browser	0.0101237345331833			find	0.0078740157480314	hold	0.0314960629921259
detail	0.0101237345331833			review	0.0078740157480314	disclosure	0.0314960629921259
app	0.0101237345331833			retain	0.0078740157480314	portability	0.0314960629921259
exercise	0.0101237345331833			access	0.0078740157480314	protect	0.0314960629921259
advertising id	0.0089988751406074			upload	0.0078740157480314	claim	0.0314960629921259
establishment	0.0089988751406074			serve	0.0078740157480314	defense	0.0314960629921259
type	0.0078740157480314			relate	0.0078740157480314	establishment	0.0314960629921259
company	0.0078740157480314			notify	0.0078740157480314	long	0.0314960629921259
scenario	0.0078740157480314			pursue	0.0078740157480314	account	0.0314960629921259
legislator	0.0078740157480314			rely	0.0078740157480314	example	0.0314960629921259
estriction	0.0078740157480314			withdraw	0.0078740157480314	disclose	0.0314960629921259
cookie	0.0078740157480314			ensure	0.0078740157480314	email	0.0314960629921259
tracking	0.0078740157480314			enter	0.0078740157480314	collect	0.0314960629921259
identifier	0.0078740157480314			balance	0.0078740157480314	demand	0.0236220472440944
rectification	0.0078740157480314			lodge	0.0078740157480314	collection	0.0236220472440944
section	0.0078740157480314			like	0.0078740157480314	art	0.0236220472440944
function	0.0078740157480314			respond	0.0078740157480314	inform	0.0236220472440944
opposition	0.0078740157480314			examine	0.0078740157480314	deletion	0.0236220472440944
page	0.0078740157480314			wish	0.0078740157480314	subject	0.0236220472440944
ability	0.0078740157480314			switch	0.0078740157480314	consider	0.0236220472440944
period	0.0078740157480314			look	0.0078740157480314	unlawful	0.0236220472440944
profiling	0.0078740157480314			agree	0.0078740157480314	basis	0.0236220472440944
game	0.0078740157480314			click	0.0078740157480314	write	0.0236220472440944
control	0.0078740157480314			change	0.0078740157480314	submit	0.0236220472440944
thing	0.0078740157480314			indicate	0.0078740157480314	activity	0.0236220472440944
email	0.0078740157480314			fill	0.0078740157480314	able	0.0236220472440944
content	0.0078740157480314			lease	0.0078740157480314	time	0.0157480314960629
people	0.0078740157480314			email	0.0078740157480314	regulation	0.0157480314960629
tablet	0.0078740157480314			edit	0.0067491563554555	pre	0.0157480314960629
sharing	0.0078740157480314			delete	0.0067491563554555	meet	0.0157480314960629
obligation	0.0078740157480314			override	0.0067491563554555	general	0.0157480314960629
contract	0.0078740157480314			grant	0.0067491563554555	entitle	0.0157480314960629
step	0.0078740157480314			follow	0.0067491563554555	accord	0.0157480314960629
term	0.0078740157480314			base	0.0067491563554555	prevent	0.0157480314960629
compliance	0.0078740157480314			stipulate	0.0067491563554555	verify	0.0157480314960629
performance	0.0078740157480314			place	0.0067491563554555	enable	0.0157480314960629
objection	0.0078740157480314			list	0.0067491563554555	limitation	0.0157480314960629
complaint	0.0078740157480314			pursuant	0.0056242969628796	state	0.0157480314960629
identity	0.0078740157480314			stop process	0.0056242969628796	assert	0.0157480314960629
reason	0.0078740157480314			sell distribute	0.0056242969628796	lift	0.0157480314960629
mind	0.0078740157480314			assert exercise	0.0044994375703037	law	0.0157480314960629
website	0.0078740157480314			permit	0.0044994375703037	available	0.0157480314960629
box	0.0078740157480314			see	0.0033745781777277	advertising	0.0157480314960629
permission	0.0078740157480314			keep	0.0022497187851518	id	0.0157480314960629
applier	0.0067491563554555			sell	0.0022497187851518	contact	0.0157480314960629
ii	0.0067491563554555			distribute	0.0022497187851518	browser	0.0157480314960629
ad	0.0067491563554555			make	0.0011248593925759	adjust	0.0157480314960629
processingof	0.0067491563554555			give	0.0011248593925759	opt	0.0157480314960629
