NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
complaint	0.7857142857142857	gdpr	0.0753246753246753	lodge	0.4649350649350649	complaint	0.8090909090909091
right	0.6428571428571429	office	0.0441558441558441	contact	0.1376623376623376	authority	0.7272727272727273
authority	0.5181818181818182	ico	0.0428571428571428	process	0.0857142857142857	right	0.6545454545454545
datum	0.2298701298701298	personal	0.0389610389610389	resolve	0.0766233766233766	lodge	0.5545454545454546
processing	0.1571428571428571	protection	0.0389610389610389	complain	0.0649350649350649	supervisory	0.5454545454545454
information	0.1545454545454545	authority	0.0337662337662337	believe	0.0519480519480519	protection	0.3818181818181818
use	0.0909090909090909	data	0.0324675324675324	file	0.0454545454545454	personal	0.3727272727272727
protection	0.0896103896103896	eu	0.0311688311688311	allege	0.0389610389610389	data	0.3545454545454545
data	0.0818181818181818	uk	0.0233766233766233	reside	0.035064935064935	datum	0.2909090909090909
data protection authority	0.0779220779220779	personal data	0.0207792207792207	include	0.0337662337662337	information	0.209090909090909
way	0.0701298701298701	information commissioners office	0.0194805194805194	wish	0.0324675324675324	contact	0.1636363636363636
time	0.0636363636363636	eea	0.0194805194805194	consider	0.0272727272727272	processing	0.1636363636363636
country	0.0636363636363636	information commissioner	0.0194805194805194	infringe	0.0272727272727272	relevant	0.109090909090909
infringement	0.0636363636363636	supervisory authority	0.0181818181818181	receive	0.0246753246753246	use	0.109090909090909
concern	0.0636363636363636	article	0.0155844155844155	raise	0.0246753246753246	make	0.1
law	0.0623376623376623	information	0.0155844155844155	submit	0.0246753246753246	privacy	0.1
data protection	0.0571428571428571	european economic area	0.0129870129870129	relate	0.0233766233766233	process	0.1
work	0.0545454545454545	supervisory	0.0129870129870129	make	0.0207792207792207	local	0.1
collection	0.0545454545454545	privacy	0.0129870129870129	let	0.0181818181818181	gdpr	0.0909090909090909
issue	0.0376623376623376	european	0.0129870129870129	know	0.0181818181818181	competent	0.0818181818181818
prejudice	0.0363636363636363	eu member state	0.0116883116883116	take	0.0181818181818181	resolve	0.0818181818181818
user	0.0363636363636363	privacy shield	0.0116883116883116	supervise	0.0181818181818181	complain	0.0818181818181818
place	0.035064935064935	state	0.0116883116883116	feel	0.0181818181818181	law	0.0818181818181818
privacy	0.0285714285714285	member state	0.0103896103896103	carry	0.0168831168831168	way	0.0727272727272727
regulator	0.0259740259740259	privacy policy	0.0103896103896103	exercise	0.0168831168831168	office	0.0636363636363636
service	0.022077922077922	european union	0.0103896103896103	entitle	0.0155844155844155	time	0.0636363636363636
practice	0.0207792207792207	member	0.0103896103896103	bring	0.0155844155844155	country	0.0636363636363636
email	0.0194805194805194	singapore	0.009090909090909	provide	0.0155844155844155	infringement	0.0636363636363636
breach	0.0194805194805194	medium	0.009090909090909	use	0.009090909090909	state	0.0636363636363636
remedy	0.0181818181818181	informationsfreiheit	0.009090909090909	arise	0.009090909090909	applicable	0.0636363636363636
addition	0.0181818181818181	uber	0.009090909090909	think	0.009090909090909	concern	0.0636363636363636
existence	0.0181818181818181	jams	0.009090909090909	handle	0.009090909090909	ico	0.0545454545454545
accordance	0.0181818181818181	principles	0.009090909090909	report	0.009090909090909	file	0.0545454545454545
art	0.0181818181818181	huuuges	0.009090909090909	authorize	0.009090909090909	email	0.0545454545454545
response	0.0181818181818181	datainspektionen	0.009090909090909	hear	0.009090909090909	collection	0.0545454545454545
violation	0.0181818181818181	data protection authority	0.0077922077922077	agree	0.009090909090909	eu	0.0545454545454545
question	0.0181818181818181	datenschutz	0.0077922077922077	respond	0.009090909090909	issue	0.0454545454545454
event	0.0181818181818181	commissioners	0.0077922077922077	occur	0.009090909090909	national	0.0454545454545454
person	0.0181818181818181	commissioner	0.0077922077922077	live	0.009090909090909	believe	0.0454545454545454
compliance	0.0181818181818181	shield	0.0077922077922077	reach	0.009090909090909	place	0.0454545454545454
section	0.0181818181818181	general data protection regulation	0.0064935064935064	treat	0.009090909090909	member	0.0454545454545454
handling	0.0181818181818181	supervisory authority autoriteit persoonsgegevens	0.0064935064935064	solve	0.009090909090909	work	0.0454545454545454
adherence	0.0181818181818181	personal data protection commission	0.0064935064935064	attempt	0.009090909090909	unhappy	0.0454545454545454
datum protection authority	0.0168831168831168	netherlands data authority	0.0064935064935064	ask	0.009090909090909	allege	0.0454545454545454
residence	0.0142857142857142	european data protection supervisor	0.0064935064935064	hope	0.009090909090909	regard	0.0454545454545454
residence place	0.0129870129870129	data protection supervisory authority	0.0064935064935064	visit	0.009090909090909	european	0.0454545454545454
data protection law	0.0129870129870129	dutch data protection authority	0.0064935064935064	address	0.009090909090909	regulator	0.0454545454545454
datum subject	0.0129870129870129	autoriteit persoonsgegevens	0.0064935064935064	constitute	0.009090909090909	prejudice	0.0363636363636363
state authority	0.0129870129870129	irish data protection commission	0.0064935064935064	breach	0.0077922077922077	user	0.0363636363636363
datum protection	0.0129870129870129	twitter international company	0.0064935064935064	situate	0.0077922077922077	reside	0.0363636363636363
legislation	0.0116883116883116	bbb eu privacy shield	0.0064935064935064	manage	0.0077922077922077	service	0.0363636363636363
datum protection regulator	0.0116883116883116	tgtg	0.0064935064935064	describe	0.0077922077922077	wish	0.0363636363636363
body	0.0116883116883116	swedish data protection authority	0.0064935064935064	like	0.0077922077922077	subject	0.0363636363636363
article	0.009090909090909	thomson reuters	0.0051948051948051	set	0.0077922077922077	include	0.0363636363636363
appeal	0.009090909090909	berliner beauftragte	0.0051948051948051	disagree	0.0077922077922077	77	0.0272727272727272
claim	0.009090909090909	polish president	0.0051948051948051	remind	0.0077922077922077	article	0.0272727272727272
authoriy	0.009090909090909	ico wycliffe house water lane wilmslow sk9 5af cheshire	0.0051948051948051	investigate	0.0077922077922077	commissioners	0.0272727272727272
contradiction	0.009090909090909	persoonsgegevens	0.0051948051948051	comply	0.0077922077922077	url	0.0272727272727272
resident	0.009090909090909	autoriteit	0.0051948051948051	seek	0.0077922077922077	uk	0.0272727272727272
relation	0.009090909090909	commission	0.0051948051948051	indicate	0.0077922077922077	eea	0.0272727272727272
address	0.009090909090909	policy	0.0051948051948051	refer	0.0077922077922077	breach	0.0272727272727272
detail	0.009090909090909	economic	0.0051948051948051	accord	0.0064935064935064	residence	0.0272727272727272
policy	0.009090909090909	area	0.0051948051948051	send	0.0064935064935064	receive	0.0272727272727272
request	0.009090909090909	union	0.0051948051948051	email	0.0064935064935064	consider	0.0272727272727272
company	0.009090909090909	president	0.0038961038961038	locate	0.0064935064935064	raise	0.0272727272727272
respect	0.009090909090909	national	0.0025974025974025	mention	0.0064935064935064	lead	0.0272727272727272
example	0.009090909090909	berlin	0.0025974025974025	lead	0.0064935064935064	policy	0.0272727272727272
condition	0.009090909090909	regulation	0.0025974025974025	regard	0.0064935064935064	practice	0.0272727272727272
participation	0.009090909090909	general	0.0025974025974025	base	0.0051948051948051	appropriate	0.0272727272727272
accountability	0.009090909090909	thomson	0.0025974025974025	alleged	0.0012987012987012	particular	0.0272727272727272
list	0.009090909090909	reuters	0.0025974025974025			legal	0.0272727272727272
attention	0.009090909090909	netherlands	0.0025974025974025			infringe	0.0272727272727272
acknowledgement	0.009090909090909	supervisor	0.0025974025974025			submit	0.0272727272727272
reason	0.009090909090909	berliner	0.0025974025974025			commissioner	0.0272727272727272
description	0.009090909090909	beauftragte	0.0025974025974025			relate	0.0272727272727272
nature	0.009090909090909	dutch	0.0025974025974025			shield	0.0272727272727272
principle	0.009090909090909	twitter	0.0025974025974025			certain	0.0272727272727272
provision	0.009090909090909	international	0.0025974025974025			judicial	0.0181818181818181
case	0.009090909090909	company	0.0025974025974025			administrative	0.0181818181818181
platonova	0.009090909090909	irish	0.0025974025974025			entitle	0.0181818181818181
reply	0.009090909090909	bbb	0.0025974025974025			addition	0.0181818181818181
jurisdiction	0.009090909090909	polish	0.0025974025974025			bring	0.0181818181818181
conjunction	0.009090909090909	cheshire	0.0025974025974025			habitual	0.0181818181818181
option	0.0077922077922077	wycliffe	0.0025974025974025			existence	0.0181818181818181
individual	0.0077922077922077	5af	0.0025974025974025			accordance	0.0181818181818181
present	0.0077922077922077	house	0.0025974025974025			art	0.0181818181818181
member state	0.0077922077922077	water	0.0025974025974025			directly	0.0181818181818181
alternative	0.0077922077922077	lane	0.0025974025974025			persoonsgegevens	0.0181818181818181
cost	0.0077922077922077	wilmslow	0.0025974025974025			dutch	0.0181818181818181
state	0.0077922077922077	sk9	0.0025974025974025			autoriteit	0.0181818181818181
data protection issue	0.0064935064935064	swedish	0.0025974025974025			let	0.0181818181818181
privacy right	0.0064935064935064	national datum protection supervisory	0.0012987012987012			know	0.0181818181818181
data protection legislation	0.0064935064935064	berliner beauftragte fr datenschutz	0.0012987012987012			response	0.0181818181818181
customer service department	0.0064935064935064	protection authority	0.0012987012987012			legislation	0.0181818181818181
support page	0.0064935064935064	datum	0.0012987012987012			commission	0.0181818181818181
privacy practice	0.0064935064935064	datum protection supervisory authority	0.0012987012987012			violation	0.0181818181818181
datum protection law	0.0064935064935064					responsible	0.0181818181818181
privacy regulator	0.0064935064935064					question	0.0181818181818181
complaint resolution process	0.0064935064935064					committed	0.0181818181818181
dispute resolution body	0.0064935064935064					area	0.0181818181818181
arbitration process	0.0064935064935064					economic	0.0181818181818181
data privacy authority	0.0064935064935064					event	0.0181818181818181
data protection authorityabout	0.0064935064935064					carry	0.0181818181818181
support service	0.0064935064935064					exercise	0.0181818181818181
data processing activity	0.0064935064935064					address	0.0181818181818181
-email-	0.0064935064935064					supervise	0.0181818181818181
process	0.0051948051948051					compliance	0.0181818181818181
subject	0.0051948051948051					person	0.0181818181818181
support	0.0051948051948051					natural	0.0181818181818181
dispute	0.0038961038961038					section	0.0181818181818181
member	0.0038961038961038					support	0.0181818181818181
mail	0.0025974025974025					handling	0.0181818181818181
e	0.0025974025974025					body	0.0181818181818181
contact	0.0025974025974025					far	0.0181818181818181
customer	0.0025974025974025					company	0.0181818181818181
department	0.0025974025974025					satisfied	0.0181818181818181
page	0.0025974025974025					adherence	0.0181818181818181
resolution	0.0025974025974025					union	0.0181818181818181
arbitration	0.0025974025974025					unsatisfied	0.0181818181818181
authorityabout	0.0025974025974025					feel	0.0181818181818181
activity	0.0025974025974025					provide	0.0181818181818181
accord	0.0012987012987012					regulation	0.009090909090909
individual locate	0.0012987012987012					appeal	0.009090909090909
personal data	0.0012987012987012					general	0.009090909090909
protection regulator	0.0012987012987012					remedy	0.009090909090909
mention right	0.0012987012987012					wide	0.009090909090909
relate complaint	0.0012987012987012					accord	0.009090909090909
part	0.0012987012987012					claim	0.009090909090909
base	0.0012987012987012					option	0.009090909090909
protection authority	0.0012987012987012					alleged	0.009090909090909
lodge complaint	0.0012987012987012					situate	0.009090909090909
						authoriy	0.009090909090909
						send	0.009090909090909
						grave	0.009090909090909
						final	0.009090909090909
						contradiction	0.009090909090909
						singapore	0.009090909090909
						resident	0.009090909090909
						customer	0.009090909090909
						department	0.009090909090909
						reuters	0.009090909090909
						manage	0.009090909090909
						thomson	0.009090909090909
						content	0.009090909090909
						valid	0.009090909090909
						netherlands	0.009090909090909
						locate	0.009090909090909
						individual	0.009090909090909
						like	0.009090909090909
						relation	0.009090909090909
						unresolved	0.009090909090909
						11	0.009090909090909
						set	0.009090909090909
						request	0.009090909090909
						arise	0.009090909090909
						page	0.009090909090909
						vii	0.009090909090909
						think	0.009090909090909
						especially	0.009090909090909
						present	0.009090909090909
						disagree	0.009090909090909
						identifiable	0.009090909090909
						authorize	0.009090909090909
						report	0.009090909090909
						hear	0.009090909090909
						handle	0.009090909090909
						medium	0.009090909090909
						dedicated	0.009090909090909
						respect	0.009090909090909
						supervisor	0.009090909090909
						remind	0.009090909090909
						investigate	0.009090909090909
						berlin	0.009090909090909
						berliner	0.009090909090909
						informationsfreiheit	0.009090909090909
						datenschutz	0.009090909090909
						und	0.009090909090909
						beauftragte	0.009090909090909
						fr	0.009090909090909
						example	0.009090909090909
						respond	0.009090909090909
						alternative	0.009090909090909
						agree	0.009090909090909
						uber	0.009090909090909
						live	0.009090909090909
						occur	0.009090909090909
						comply	0.009090909090909
						mention	0.009090909090909
						twitter	0.009090909090909
						irish	0.009090909090909
						international	0.009090909090909
						arbitration	0.009090909090909
						dispute	0.009090909090909
						participation	0.009090909090909
						independent	0.009090909090909
						internal	0.009090909090909
						alternatively	0.009090909090909
						jams	0.009090909090909
						seek	0.009090909090909
						principles	0.009090909090909
						condition	0.009090909090909
						resolution	0.009090909090909
