NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
right	0.4698085419734904	gdpr	0.04860088365243	object	0.4992636229749632	object	0.6082474226804123
processing	0.438880706921944	article	0.0250368188512518	process	0.1686303387334315	right	0.5103092783505154
datum	0.3755522827687776	personal	0.0213549337260677	base	0.0839469808541973	processing	0.4742268041237113
information	0.2452135493372606	eu	0.0191458026509572	ask	0.0795287187039764	personal	0.4690721649484536
time	0.203240058910162	european economic area	0.0110456553755522	withdraw	0.0751104565537555	datum	0.3917525773195876
consent	0.1163475699558173	switzerland	0.0103092783505154	relate	0.0751104565537555	information	0.2731958762886597
interest	0.1111929307805596	united kingdom	0.0073637702503681	contact	0.0603829160530191	process	0.2371134020618556
ground	0.101620029455081	google analytics	0.0058910162002945	opt	0.0581737849779086	time	0.2010309278350515
use	0.0964653902798232	google	0.0058910162002945	use	0.0530191458026509	use	0.2010309278350515
marketing	0.0876288659793814	netmarble	0.0051546391752577	include	0.0500736377025036	marketing	0.1546391752577319
purpose	0.0721649484536082	uber	0.0044182621502209	restrict	0.04860088365243	purpose	0.134020618556701
situation	0.0670103092783505	analytics	0.0044182621502209	delete	0.0360824742268041	consent	0.1288659793814432
marketing purpose	0.0544918998527245	european	0.0044182621502209	prevent	0.0353460972017673	legitimate	0.1288659793814432
object	0.0544918998527245	economic	0.0044182621502209	provide	0.0346097201767304	base	0.1082474226804123
user	0.0530191458026509	area	0.0044182621502209	exercise	0.0346097201767304	direct	0.0979381443298969
basis	0.0515463917525773	general data protection regulation	0.003681885125184	concern	0.0331369661266568	ground	0.0927835051546391
service	0.0493372606774668	jaumos	0.003681885125184	override	0.03240058910162	ask	0.0824742268041237
profiling	0.0493372606774668	mopubs	0.003681885125184	stop	0.0309278350515463	withdraw	0.0824742268041237
circumstance	0.0463917525773195	mopub partners	0.003681885125184	refuse	0.0287187039764359	particular	0.0773195876288659
objection	0.0449189985272459	united states	0.003681885125184	want	0.0257731958762886	legal	0.0721649484536082
browser	0.0368188512518409	paypal	0.003681885125184	share	0.0250368188512518	user	0.0721649484536082
data	0.0338733431516936	digital advertising alliances	0.003681885125184	know	0.0206185567010309	contact	0.0721649484536082
setting	0.0331369661266568	overmobile	0.003681885125184	send	0.0206185567010309	relate	0.0721649484536082
section	0.03240058910162	privacy protection department	0.003681885125184	collect	0.0206185567010309	situation	0.0670103092783505
cookie	0.0316642120765832	icbc mobile banking	0.003681885125184	disable	0.0198821796759941	opt	0.0670103092783505
art	0.0309278350515463	personal data	0.003681885125184	carry	0.0198821796759941	gdpr	0.0618556701030927
device	0.0294550810014727	twitter	0.003681885125184	give	0.0198821796759941	data	0.0618556701030927
freedom	0.0257731958762886	advertising id	0.003681885125184	decide	0.0198821796759941	restrict	0.0618556701030927
reason	0.0257731958762886	google android	0.003681885125184	request	0.0198821796759941	service	0.056701030927835
article	0.0213549337260677	apple ios	0.003681885125184	let	0.0198821796759941	include	0.056701030927835
f	0.0206185567010309	fireproof	0.003681885125184	oppose	0.0191458026509572	browser	0.0515463917525773
party	0.0206185567010309	flurry analytics	0.0029455081001472	store	0.0184094256259204	setting	0.0515463917525773
accordance	0.0206185567010309	privacy policy	0.0029455081001472	change	0.0184094256259204	basis	0.0515463917525773
case	0.0206185567010309	gdpr article	0.0029455081001472	continue	0.0176730486008836	objection	0.0515463917525773
addition	0.0206185567010309	legal	0.0029455081001472	permit	0.0169366715758468	profiling	0.0515463917525773
detail	0.0198821796759941	section ii.i.1.d	0.0029455081001472	revoke	0.01620029455081	article	0.0463917525773195
request	0.0191458026509572	facebook google	0.0029455081001472	limit	0.0154639175257731	circumstance	0.0463917525773195
decision	0.01620029455081	java	0.0029455081001472	accept	0.0154639175257731	certain	0.0463917525773195
process	0.01620029455081	protection	0.0029455081001472	describe	0.0154639175257731	stop	0.0463917525773195
law	0.0154639175257731	data	0.0029455081001472	agree	0.0154639175257731	exercise	0.0463917525773195
point	0.0154639175257731	united	0.0029455081001472	choose	0.0154639175257731	delete	0.0412371134020618
advertising	0.0154639175257731	kingdom	0.0029455081001472	note	0.0147275405007363	section	0.0412371134020618
extent	0.0154639175257731	advertising	0.0029455081001472	inform	0.0147275405007363	request	0.0412371134020618
type	0.0154639175257731	privacy	0.0029455081001472	obtain	0.0147275405007363	concern	0.0412371134020618
provision	0.0154639175257731	personal information	0.0022091310751104	enable	0.0147275405007363	21	0.0360824742268041
disclosure	0.0154639175257731	flurry	0.0022091310751104	cease	0.0132547864506627	provide	0.0360824742268041
balancing	0.0154639175257731	regulation	0.0014727540500736	automate	0.0125184094256259	override	0.0360824742268041
order	0.0147275405007363	general	0.0014727540500736	process base	0.0117820324005891	cookie	0.0360824742268041
mail	0.0132547864506627	states	0.0014727540500736	stop process	0.0110456553755522	prevent	0.0360824742268041
procedure	0.0125184094256259	partners	0.0014727540500736	wish	0.0103092783505154	advertising	0.0360824742268041
collection	0.0117820324005891	mopub	0.0014727540500736	mean	0.0103092783505154	device	0.0360824742268041
data subject	0.0110456553755522	digital	0.0014727540500736	need	0.0103092783505154	public	0.0309278350515463
e	0.0110456553755522	alliances	0.0014727540500736	visit	0.0103092783505154	art	0.0309278350515463
verification	0.0103092783505154	policy	0.0014727540500736	like	0.0103092783505154	refuse	0.0309278350515463
withdrawal	0.0103092783505154	department	0.0014727540500736	explain	0.0103092783505154	want	0.0257731958762886
choice	0.0103092783505154	icbc	0.0014727540500736	affect	0.0103092783505154	freedom	0.0257731958762886
account	0.0103092783505154	mobile	0.0014727540500736	consent	0.0103092783505154	share	0.0257731958762886
communication	0.0103092783505154	banking	0.0014727540500736	meet	0.0103092783505154	subject	0.0257731958762886
transfer	0.0103092783505154	section	0.0014727540500736	allow	0.0103092783505154	privacy	0.0257731958762886
task	0.0103092783505154	ii.i.1.d	0.0014727540500736	comply	0.0103092783505154	eu	0.0257731958762886
tool	0.0103092783505154	information	0.0014727540500736	adjust	0.0103092783505154	disable	0.0206185567010309
restriction	0.0103092783505154	id	0.0014727540500736	execute	0.0103092783505154	email	0.0206185567010309
obligation	0.0103092783505154	apple	0.0014727540500736	reside	0.0103092783505154	oppose	0.0206185567010309
claim	0.0103092783505154	android	0.0014727540500736	entitle	0.0095729013254786	decision	0.0206185567010309
citizen	0.0103092783505154	ios	0.0014727540500736	reject	0.0095729013254786	carry	0.0206185567010309
subject	0.0095729013254786	facebook	0.0014727540500736	rely	0.0095729013254786	know	0.0206185567010309
national	0.0088365243004418			set	0.0095729013254786	make	0.0206185567010309
activity	0.008100147275405			live	0.0095729013254786	accordance	0.0206185567010309
privacy	0.008100147275405			state	0.0095729013254786	permit	0.0206185567010309
operation	0.008100147275405			follow	0.0095729013254786	send	0.0206185567010309
contact	0.008100147275405			have	0.0088365243004418	reason	0.0206185567010309
browser setting	0.0073637702503681			make	0.0073637702503681	revoke	0.0206185567010309
advertising experience	0.0073637702503681			continue process	0.0073637702503681	google	0.0206185567010309
contact information	0.0073637702503681			restrict stop	0.0073637702503681	decide	0.0206185567010309
interest rule	0.0073637702503681			block	0.0066273932253313	continue	0.0206185567010309
interest right	0.0073637702503681			apply	0.0066273932253313	store	0.0206185567010309
processing operation	0.0073637702503681			pende	0.0058910162002945	case	0.0206185567010309
paragraph	0.0073637702503681			see	0.0058910162002945	collect	0.0206185567010309
sharing	0.0066273932253313			result	0.0051546391752577	necessary	0.0206185567010309
data processing	0.0066273932253313			feel	0.0051546391752577	change	0.0206185567010309
research	0.0066273932253313			impact	0.0051546391752577	let	0.0206185567010309
email	0.0066273932253313			cancel	0.0051546391752577	compelling	0.0206185567010309
country	0.0066273932253313			work	0.0051546391752577	mobile	0.0206185567010309
website	0.0066273932253313			respect	0.0051546391752577	able	0.0206185567010309
link	0.0066273932253313			disclose	0.0051546391752577	general	0.0154639175257731
app	0.0066273932253313			reset	0.0051546391752577	limit	0.0154639175257731
exercise	0.0066273932253313			receive	0.0051546391752577	party	0.0154639175257731
opt	0.0058910162002945			unsubscribe	0.0051546391752577	law	0.0154639175257731
position	0.0051546391752577			turn	0.0051546391752577	unlawfully	0.0154639175257731
system	0.0051546391752577			decline	0.0051546391752577	respective	0.0154639175257731
justification	0.0051546391752577			access	0.0051546391752577	mean	0.0154639175257731
newsletter	0.0051546391752577			employ	0.0051546391752577	accept	0.0154639175257731
permission	0.0051546391752577			undertake	0.0051546391752577	analytics	0.0154639175257731
page	0.0051546391752577			outweigh	0.0051546391752577	activity	0.0154639175257731
condition	0.0051546391752577			believe	0.0051546391752577	european	0.0154639175257731
control	0.0051546391752577			justify	0.0051546391752577	note	0.0154639175257731
controller	0.0051546391752577			click	0.0051546391752577	inform	0.0154639175257731
mean	0.0051546391752577			consider	0.0051546391752577	procedure	0.0154639175257731
declaration	0.0051546391752577			produce	0.0051546391752577	point	0.0154639175257731
legislator	0.0051546391752577			close	0.0051546391752577	collection	0.0154639175257731
handling	0.0051546391752577			read	0.0051546391752577	solely	0.0154639175257731
possibility	0.0051546391752577			contest	0.0051546391752577	obtain	0.0154639175257731
advertisement	0.0051546391752577			demand	0.0051546391752577	applicable	0.0154639175257731
recovery	0.0051546391752577			remove	0.0051546391752577	unless	0.0154639175257731
method	0.0051546391752577			deny	0.0051546391752577	choose	0.0154639175257731
behalf	0.0051546391752577			login	0.0051546391752577	mail	0.0154639175257731
doubt	0.0051546391752577			modify	0.0051546391752577	extent	0.0154639175257731
instruction	0.0051546391752577			pursue	0.0051546391752577	addition	0.0154639175257731
opportunity	0.0051546391752577			defend	0.0051546391752577	type	0.0154639175257731
partys	0.0051546391752577			assert	0.0051546391752577	automate	0.0154639175257731
performance	0.0051546391752577			serve	0.0051546391752577	provision	0.0154639175257731
database	0.0051546391752577			adapt	0.0044182621502209	disclosure	0.0154639175257731
removal	0.0051546391752577			accord	0.0044182621502209	enable	0.0154639175257731
portability	0.0051546391752577			arise	0.0044182621502209	rule	0.0154639175257731
technology	0.0051546391752577			instal	0.0044182621502209	balancing	0.0154639175257731
instance	0.0051546391752577			identify	0.0044182621502209	cease	0.0154639175257731
charge	0.0051546391752577			locate	0.0044182621502209	long	0.0154639175257731
explanation	0.0051546391752577			issue	0.0044182621502209	operation	0.0154639175257731
effect	0.0051546391752577			grant	0.0044182621502209	sharing	0.0103092783505154
way	0.0051546391752577			destroy	0.0044182621502209	accordingly	0.0103092783505154
future	0.0051546391752577			handle	0.0044182621502209	protection	0.0103092783505154
compilation	0.0051546391752577			require	0.0044182621502209	entitle	0.0103092783505154
balance	0.0051546391752577			correct	0.0044182621502209	paragraph	0.0103092783505154
function	0.0051546391752577			update	0.0044182621502209	research	0.0103092783505154
accuracy	0.0051546391752577			remember	0.0044182621502209	reject	0.0103092783505154
game	0.0051546391752577			erase	0.0044182621502209	rely	0.0103092783505154
notification	0.0051546391752577			offer	0.0044182621502209	fundamental	0.0103092783505154
display	0.0051546391752577			exchange	0.0044182621502209	wish	0.0103092783505154
requirement	0.0051546391752577			place	0.0044182621502209	inaccurate	0.0103092783505154
site	0.0051546391752577			alert	0.0044182621502209	held	0.0103092783505154
example	0.0051546391752577			lodge	0.0044182621502209	verification	0.0103092783505154
product	0.0051546391752577			supply	0.0044182621502209	pende	0.0103092783505154
network	0.0051546391752577			deactivate	0.0044182621502209	order	0.0103092783505154
transmission	0.0051546391752577			submit	0.0044182621502209	shall	0.0103092783505154
para	0.0051546391752577			call opt	0.003681885125184	need	0.0103092783505154
defense	0.0051546391752577			object apply	0.003681885125184	available	0.0103092783505154
sentence	0.0051546391752577			object restrict	0.003681885125184	url	0.0103092783505154
business	0.0051546391752577			conduct	0.003681885125184	visit	0.0103092783505154
choicesyou	0.0051546391752577			process pende	0.0029455081001472	set	0.0103092783505154
offer	0.0051546391752577			block delete	0.0029455081001472	personalized	0.0103092783505154
