NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
information	0.5512265512265512	gdpr	0.0533910533910533	access	0.3953823953823954	access	0.8282828282828283
right	0.5050505050505051	personal	0.0346320346320346	request	0.2813852813852814	personal	0.6868686868686869
access	0.3953823953823954	data	0.0331890331890331	hold	0.2438672438672438	information	0.6060606060606061
datum	0.303030303030303	personal data	0.0303030303030303	process	0.1717171717171717	right	0.5353535353535354
copy	0.1111111111111111	article	0.0245310245310245	provide	0.1645021645021645	request	0.4141414141414141
request	0.0865800865800865	eea	0.0173160173160173	include	0.0793650793650793	datum	0.3434343434343434
account	0.0808080808080808	terms	0.0101010101010101	receive	0.0606060606060606	hold	0.2626262626262626
purpose	0.0606060606060606	personal information	0.0101010101010101	concern	0.0562770562770562	process	0.1818181818181818
user	0.0577200577200577	amino	0.0101010101010101	ask	0.0505050505050505	provide	0.1616161616161616
law	0.0562770562770562	spotify	0.0101010101010101	store	0.049062049062049	data	0.1414141414141414
service	0.0533910533910533	privacy	0.0101010101010101	obtain	0.049062049062049	copy	0.101010101010101
time	0.0533910533910533	profile	0.0086580086580086	contact	0.0476190476190476	account	0.101010101010101
accordance	0.0505050505050505	privacy policy	0.0072150072150072	use	0.0432900432900432	use	0.101010101010101
category	0.0404040404040404	tandem	0.0072150072150072	exercise	0.0346320346320346	include	0.0808080808080808
recipient	0.0404040404040404	carx technologies limited	0.0072150072150072	check	0.0303030303030303	law	0.0808080808080808
order	0.0389610389610389	yazio	0.0072150072150072	review	0.0303030303030303	subject	0.0707070707070707
detail	0.0389610389610389	musescore	0.0072150072150072	know	0.0288600288600288	certain	0.0707070707070707
data	0.0346320346320346	eu	0.0072150072150072	associate	0.0288600288600288	user	0.0606060606060606
case	0.0331890331890331	hong kong law	0.0072150072150072	control	0.0288600288600288	setting	0.0606060606060606
processing	0.0331890331890331	legal protection	0.0072150072150072	confirm	0.0288600288600288	purpose	0.0606060606060606
setting	0.0331890331890331	game	0.0072150072150072	base	0.0259740259740259	concern	0.0606060606060606
respect	0.0303030303030303	dingtone	0.0072150072150072	log	0.023088023088023	contact	0.0606060606060606
period	0.0303030303030303	contact homa games	0.0072150072150072	enable	0.0202020202020202	service	0.0606060606060606
jurisdiction	0.0303030303030303	availability alerts delivers	0.0072150072150072	delete	0.0202020202020202	gdpr	0.0606060606060606
section	0.0288600288600288	recommendations listmania	0.0072150072150072	automate	0.0202020202020202	receive	0.0505050505050505
confirmation	0.0259740259740259	playdemic	0.0072150072150072	entitle	0.0202020202020202	make	0.0505050505050505
page	0.0259740259740259	data protection act	0.0072150072150072	download	0.0202020202020202	ask	0.0505050505050505
address	0.023088023088023	privacy settings	0.0072150072150072	locate	0.0202020202020202	obtain	0.0505050505050505
exemption	0.0202020202020202	notification settings	0.0072150072150072	maintain	0.0202020202020202	time	0.0505050505050505
use	0.0202020202020202	account settings	0.0072150072150072	correct	0.0202020202020202	applicable	0.0505050505050505
decision	0.0202020202020202	privacy center	0.0072150072150072	follow	0.0187590187590187	accordance	0.0505050505050505
making	0.0202020202020202	privacy laws	0.0057720057720057	restrict	0.0187590187590187	commonly	0.0404040404040404
profiling	0.0202020202020202	icbc business	0.0057720057720057	collect	0.0173160173160173	correct	0.0404040404040404
existence	0.0202020202020202	lion studios	0.0057720057720057	email	0.0173160173160173	privacy	0.0404040404040404
machine	0.0202020202020202	nekki limited	0.0057720057720057	make	0.0144300144300144	store	0.0404040404040404
button	0.0202020202020202	information	0.0057720057720057	rectify	0.0115440115440115	game	0.0404040404040404
message	0.0202020202020202	limited	0.0057720057720057	gather	0.0101010101010101	case	0.0404040404040404
-url-	0.0202020202020202	protection	0.0057720057720057	amend	0.0101010101010101	confirmation	0.0404040404040404
example	0.0187590187590187	lion	0.0043290043290043	load	0.0101010101010101	processing	0.0404040404040404
access request	0.0158730158730158	homa	0.0043290043290043	relate	0.0101010101010101	respect	0.0404040404040404
format	0.0158730158730158	list	0.0028860028860028	take	0.0101010101010101	recipient	0.0404040404040404
controller	0.0158730158730158	laws	0.0028860028860028	realize	0.0101010101010101	check	0.0303030303030303
game	0.0158730158730158	policy	0.0028860028860028	share	0.0101010101010101	know	0.0303030303030303
faith effort	0.0144300144300144	technologies	0.0028860028860028	verify	0.0101010101010101	section	0.0303030303030303
datum storage	0.0144300144300144	carx	0.0028860028860028	update	0.0101010101010101	log	0.0303030303030303
controller confirmation	0.0144300144300144	icbc	0.0028860028860028	aim	0.0101010101010101	associate	0.0303030303030303
rectification	0.0129870129870129	business	0.0028860028860028	like	0.0101010101010101	page	0.0303030303030303
subject	0.0129870129870129	studios	0.0028860028860028	submit	0.0101010101010101	review	0.0303030303030303
portability	0.0129870129870129	nekki	0.0028860028860028	reserve	0.0101010101010101	control	0.0303030303030303
article	0.0115440115440115	hong	0.0028860028860028	communicate	0.0101010101010101	exercise	0.0303030303030303
error	0.0101010101010101	kong	0.0028860028860028	let	0.0101010101010101	controller	0.0303030303030303
summary	0.0101010101010101	law	0.0028860028860028	strive	0.0101010101010101	category	0.0303030303030303
instruction	0.0101010101010101	legal	0.0028860028860028	inquire	0.0101010101010101	confirm	0.0303030303030303
delay	0.0101010101010101	contact	0.0028860028860028	export	0.0101010101010101	format	0.0303030303030303
mean	0.0101010101010101	games	0.0028860028860028	explain	0.0101010101010101	identifiable	0.0303030303030303
statement	0.0101010101010101	availability	0.0028860028860028	possess	0.0101010101010101	protection	0.0303030303030303
blockage	0.0101010101010101	alerts	0.0028860028860028	add	0.0101010101010101	15	0.0303030303030303
company	0.0101010101010101	delivers	0.0028860028860028	meet	0.0101010101010101	article	0.0303030303030303
tab	0.0101010101010101	recommendations	0.0028860028860028	describe	0.0101010101010101	address	0.0303030303030303
child	0.0101010101010101	listmania	0.0028860028860028	send	0.0101010101010101	jurisdiction	0.0303030303030303
parent	0.0101010101010101	act	0.0028860028860028	conduct	0.0101010101010101	enable	0.0202020202020202
content	0.0101010101010101	settings	0.0028860028860028	depend	0.0101010101010101	delete	0.0202020202020202
filter	0.0101010101010101	notification	0.0028860028860028	gain	0.0101010101010101	exemption	0.0202020202020202
charge	0.0101010101010101	account	0.0028860028860028	undergo	0.0101010101010101	rectify	0.0202020202020202
origin	0.0101010101010101	center	0.0028860028860028	disclose	0.0101010101010101	effort	0.0202020202020202
function	0.0101010101010101			transmit	0.0101010101010101	faith	0.0202020202020202
circumstance	0.0101010101010101			improve	0.0101010101010101	good	0.0202020202020202
legislation	0.0101010101010101			respect	0.0101010101010101	eea	0.0202020202020202
addition	0.0101010101010101			enter	0.0101010101010101	available	0.0202020202020202
comment	0.0101010101010101			offer	0.0101010101010101	follow	0.0202020202020202
record	0.0101010101010101			invite	0.0101010101010101	base	0.0202020202020202
explanation	0.0101010101010101			join	0.0101010101010101	rectification	0.0202020202020202
inaccuracy	0.0101010101010101			import	0.0101010101010101	incomplete	0.0202020202020202
cost	0.0101010101010101			find	0.0101010101010101	complete	0.0202020202020202
fee	0.0101010101010101			allow	0.0101010101010101	collect	0.0202020202020202
property	0.0101010101010101			choose	0.0101010101010101	order	0.0202020202020202
interest	0.0101010101010101			manage	0.0101010101010101	restrict	0.0202020202020202
assessment	0.0101010101010101			set	0.0101010101010101	profiling	0.0202020202020202
evaluation	0.0101010101010101			record	0.0101010101010101	limited	0.0202020202020202
term	0.0101010101010101			oblige	0.0086580086580086	readable	0.0202020202020202
variation	0.0101010101010101			object	0.0086580086580086	structured	0.0202020202020202
consent	0.0101010101010101			register	0.0086580086580086	machine	0.0202020202020202
recommendation	0.0101010101010101			plan	0.0086580086580086	entitle	0.0202020202020202
party	0.0101010101010101			note	0.0086580086580086	download	0.0202020202020202
ability	0.0101010101010101			require	0.0086580086580086	personally	0.0202020202020202
writing	0.0101010101010101			call	0.0086580086580086	message	0.0202020202020202
communication	0.0101010101010101			volunteer	0.0086580086580086	storage	0.0202020202020202
link	0.0101010101010101			envisage	0.0086580086580086	locate	0.0202020202020202
relation	0.0101010101010101			rectify erase	0.0072150072150072	maintain	0.0202020202020202
ease	0.0101010101010101			write	0.0072150072150072	email	0.0202020202020202
method	0.0086580086580086			access modify	0.0072150072150072	profile	0.0202020202020202
duration	0.0086580086580086			include recommend	0.0072150072150072	record	0.0202020202020202
test	0.0086580086580086			complete include	0.0057720057720057	portability	0.0202020202020202
process	0.0086580086580086			correct complete	0.0057720057720057	notification	0.0202020202020202
storage	0.0086580086580086			see	0.0057720057720057	gather	0.0101010101010101
game setting	0.0072150072150072			complete	0.0057720057720057	lawfully	0.0101010101010101
rectification right	0.0072150072150072			give	0.0043290043290043	amend	0.0101010101010101
complaint erasure	0.0072150072150072			regard	0.0028860028860028	laws	0.0101010101010101
game account	0.0072150072150072			erase	0.0028860028860028	oblige	0.0101010101010101
account setting page	0.0072150072150072			modify	0.0028860028860028	simple	0.0101010101010101
setting page	0.0072150072150072			recommend	0.0028860028860028	tool	0.0101010101010101
data access request	0.0072150072150072			keep	0.0014430014430014	error	0.0101010101010101
data protection law	0.0072150072150072			following	0.0014430014430014	load	0.0101010101010101
datum processing	0.0072150072150072					policy	0.0101010101010101
time information	0.0072150072150072					summary	0.0101010101010101
data storage	0.0072150072150072					instruction	0.0101010101010101
case access	0.0072150072150072					terms	0.0101010101010101
profile setting	0.0072150072150072					relate	0.0101010101010101
trade secret	0.0072150072150072					inaccurate	0.0101010101010101
help service	0.0072150072150072					undue	0.0101010101010101
access right	0.0072150072150072					delay	0.0101010101010101
privacy law	0.0072150072150072					supplementary	0.0101010101010101
research activity	0.0072150072150072					statement	0.0101010101010101
contract performance	0.0072150072150072					mean	0.0101010101010101
data portability	0.0072150072150072					incorrect	0.0101010101010101
credit card information	0.0072150072150072					realize	0.0101010101010101
advertising preference address book	0.0072150072150072					complaint	0.0101010101010101
wish list	0.0072150072150072					tandem	0.0101010101010101
gift card balance	0.0072150072150072					erasure	0.0101010101010101
shopping list	0.0072150072150072					blockage	0.0101010101010101
click setting	0.0072150072150072					object	0.0101010101010101
payment setting	0.0072150072150072					company	0.0101010101010101
gift registry	0.0072150072150072					share	0.0101010101010101
wedding registry	0.0072150072150072					verify	0.0101010101010101
seller account	0.0072150072150072					general	0.0101010101010101
